TABLE=095 | AREA=Xã Bình Tân | RECORDS=1820 | GROUPS=1792 | REVIEW=1648
ID=NQ28-095-S04-TT0007-01 | SEC=agricultural | TT=7 | REL=main | PRICES=420,336,269 | ROAD=Thành Thái Học Thành đất số 13 và tờ bản Ngã ba Thành Đường Nguyễn Tất khu phố Thành đất số 16 và bản đồ | START=- Đường Nguyễn Thành (từ ranh thửa khu 154, tờ bản đồ số đất thửa đất số 271, 16 đồ số 114) bản Nguyễn Tất - Đường bê tông (từ ranh thửa Giáp 57, tờ bản đồ số thửa đất số 29, tờ số 118) | END=- Đường bê tông phố (hết ranh thửa số 146, tờ bản đồ và thửa đất số 24, đồ số 118) ranh xã Bình Tân | FLAGS=
ID=NQ28-095-S04-TT0067-04 | SEC=agricultural | TT=67 | REL=main | PRICES=266,213 | ROAD=Đường Trần Hưng Hết Đạo Thanh | START=đất bà Đường Tế | END=Quốc lộ 13 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0068-04 | SEC=agricultural | TT=68 | REL=main | PRICES=266,213 | ROAD=Đường Trần Phú Toàn | START=tuyến | END= | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0069-04 | SEC=agricultural | TT=69 | REL=main | PRICES=266,213 | ROAD=Đường Trần Quốc Toàn Toản | START=tuyến | END= | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0070-04 | SEC=agricultural | TT=70 | REL=main | PRICES=266,213 | ROAD=Đường Trần Văn Trà Toàn | START=tuyến | END= | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0071-04 | SEC=agricultural | TT=71 | REL=main | PRICES=266,213 | ROAD=Đường Trương Công Đường Định Trang | START=Nơ Đường Long Phong | END=Lê Hồng | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0072-04 | SEC=agricultural | TT=72 | REL=main | PRICES=266,213 | ROAD=Đường kè suối cầu Lò Đường Heo 13 | START=Hết ranh Quốc lộ 29, tờ bản thửa đất đồ số 26 | END=thửa đất số đồ số 8 và số 7, tờ bản | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0073-04 | SEC=agricultural | TT=73 | REL=main | PRICES=266,213 | ROAD=Đường từ cầu Ông Kỳ đi cổng sau nhà máy Đường chế biến cao su Lộc Biên Ninh | START=Điện Đường Phủ Phát | END=Huỳnh Tấn | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0074-04 | SEC=agricultural | TT=74 | REL=main | PRICES=266,213 | ROAD=Đường Đường D1 Đức | START=Tôn Đường Thắng | END=Trần Phú | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0075-04 | SEC=agricultural | TT=75 | REL=main | PRICES=112,90 | ROAD=Đường Phan Châu Ngã Trinh Phòng | START=tư Biên Ngã ba Nguyễn | END=đường Huệ | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0076-04 | SEC=agricultural | TT=76 | REL=main | PRICES=112,90 | ROAD=Đường Phan Châu Ngã Trinh Nguyễn | START=ba đường Giáp ranh Huệ Thiện cũ | END=xã Lộc | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0077-04 | SEC=agricultural | TT=77 | REL=main | PRICES=112,90 | ROAD=Đường liên xã Lộc Ngã Ninh - Lộc Hưng | START=ba mới Ngã ba | END=cầu Đỏ | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0078-04 | SEC=agricultural | TT=78 | REL=main | PRICES=112,90 | ROAD=Đường liên xã Lộc Ngã Ninh - Lộc Hưng | START=Ngã ba ba cầu Đỏ cấp III | END=cuối trường | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0079-04 | SEC=agricultural | TT=79 | REL=main | PRICES=112,90 | ROAD=Đường liên xã Lộc Ngã Ninh - Lộc Hưng trường | START=ba cuối Ranh xã cấp III cũ | END=Lộc Khánh | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0080-04 | SEC=agricultural | TT=80 | REL=main | PRICES=112,90 | ROAD=Đường liên xã Lộc Ngã Ninh - Lộc Hưng Lân | START=ba nhà ông Ngã ba Thu | END=nhà ông Sáu | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0081-04 | SEC=agricultural | TT=81 | REL=main | PRICES=112,90 | ROAD=Đường liên xã Lộc Ngã Ninh - Lộc Hưng Sáu | START=ba nhà ông Giáp đường Thu | END=liên xã | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0082-04 | SEC=agricultural | TT=82 | REL=main | PRICES=112,90 | ROAD=Đường liên xã Lộc Ngã Ninh - Lộc Hưng bưng) | START=ba cũ (xóm Cầu Đỏ | END= | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0083-04 | SEC=agricultural | TT=83 | REL=main | PRICES=112,90 | ROAD=Đường liên xã Lộc Cầu Ninh - Lộc Hưng | START=Đến ranh Đỏ Lộc Hưng | END=Lộc Ninh - | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0084-04 | SEC=agricultural | TT=84 | REL=main | PRICES=112,90 | ROAD=Đường liên xã Lộc Ngã Ninh - Lộc Tấn | START=Nhà văn (Cũ: Ngã ba Năm Bé - Nhà văn mới | END=hóa ấp 3 ba Hai Thư) hóa ấp 3 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0085-04 | SEC=agricultural | TT=85 | REL=main | PRICES=112,90 | ROAD=Đường liên xã Lộc Nhà Ninh - Lộc Tấn 3 mới | START=văn hóa ấp Giáp ranh | END=xã Lộc Tấn | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0086-04 | SEC=agricultural | TT=86 | REL=main | PRICES=112,90 | ROAD=Đường liên xã Lộc Toàn Ninh - Lộc Hưng | START=tuyến | END= | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0087-04 | SEC=agricultural | TT=87 | REL=main | PRICES=70,56,45,44 | ROAD=Đường liên thôn Lộc Giáp Thái 1 - Lộc Thái 3 Quốc | START=đường Thửa đất lộ 13 bản đồ | END=số 44, tờ số 130 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0088-04 | SEC=agricultural | TT=88 | REL=main | PRICES=70,56,45,44 | ROAD=Thửa Đường liên thôn Lộc tờ bản Thái 1 - Lộc Thái 3 130 | START=đất số 44, đồ số Hết tuyến | END= | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0089-04 | SEC=agricultural | TT=89 | REL=main | PRICES=112,90 | ROAD=Đường tránh Quốc lộ Toàn | START=tuyến | END= | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0013-07 | SEC=agricultural | TT=13 | REL=main | PRICES= | ROAD= | START= | END= | FLAGS=MAIN_ROAD_EMPTY,PRICE_MISSING,AGRICULTURAL_PRICE_COLUMN_MISSING,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0090-04 | SEC=agricultural | TT=90 | REL=main | PRICES=112,90 | ROAD=Các tuyến đường đấu Giáp nối trực tiếp ra đường Lộc | START=ranh xã Hết đất Hưng Minh Tú | END=cây xăng | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0091-04 | SEC=agricultural | TT=91 | REL=direct | PRICES=112,90 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0092-04 | SEC=agricultural | TT=92 | REL=main | PRICES=112,90 | ROAD=Các tuyến đường đấu Hết nối trực tiếp ra đường Ngân Quốc lộ 13 trong Agribank phạm vi 200m (tính từ Thái HLLG) | START=ranh đất hàng Hết ranh Lộc Trung Thành | END=đất nhà nghỉ | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0093-04 | SEC=agricultural | TT=93 | REL=direct | PRICES=112,90 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0094-04 | SEC=agricultural | TT=94 | REL=main | PRICES=70,56,45,44 | ROAD=HLLG) Đường khu 1 - Đoạn 1Thửa | START=đất số 2 Thửa đất | END=số 18 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0095-04 | SEC=agricultural | TT=95 | REL=main | PRICES=70,56,45,44 | ROAD=Đường khu 1 - Đoạn 2Thửa | START=đất số 3 Thửa đất | END=số 19 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0096-04 | SEC=agricultural | TT=96 | REL=main | PRICES=70,56,45,44 | ROAD=Đường khu 2 Thửa | START=đất số 21 Thửa đất | END=số 29 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0097-04 | SEC=agricultural | TT=97 | REL=main | PRICES=70,56,45,44 | ROAD=Đường khu 3 Thửa | START=đất số 30 Thửa đất | END=số 43 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0098-04 | SEC=agricultural | TT=98 | REL=main | PRICES=70,56,45,44 | ROAD=Đường khu 4 Đoạn 1 Thửa | START=đất số 44 Thửa đất | END=số 69 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0099-04 | SEC=agricultural | TT=99 | REL=main | PRICES=70,70,56,56,45,45,44,44 | ROAD=Đường khu 4 - Đoạn 2Thửa 100Đường khu 5 Thửa | START=đất số 45 Thửa đất đất số 70 Thửa đất | END=số 68 số 81 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0102-04 | SEC=agricultural | TT=102 | REL=main | PRICES=105,84 | ROAD=101Đường khu 6 Thửa Giáp Đường liên xã Lộc trấn Ninh - Lộc Quang (cũ) | START=đất số 82 Thửa đất ranh thị Lộc Ninh Cầu Bù | END=số 106 Linh | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0103-04 | SEC=agricultural | TT=103 | REL=main | PRICES=105,84 | ROAD=Đường liên xã Lộc Ngã Ninh - Lộc Hưng Nông | START=Ngã ba ba đội 2, Lộc Ninh trường VII tại thửa tờ bản | END=đường liên xã - Lộc Hưng đất số 802, đồ số 83 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0104-03 | SEC=agricultural | TT=104 | REL=main | PRICES=105,84 | ROAD=Ngã Đường liên xã Lộc an xã Ninh - Lộc Hưng 26 tờ | START=ba Công Giáp ranh tại thửa Hưng tại bản 117 352, tờ | END=xã Lộc thửa đất số bản đồ 120 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0105-03 | SEC=agricultural | TT=105 | REL=main | PRICES=105,84 | ROAD=Ngã Đường liên xã Lộc ty cao Ninh - Lộc Hưng thừa 78 | START=tư đất công Ngã ba su tại thửa đất 41 tờ bản bản đồ | END=Tam Lang tại số 57, tờ 83 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0106-02 | SEC=agricultural | TT=106 | REL=main | PRICES=105,84 | ROAD=Đường kè suối Lộc Cầu Ninh Lộc | START=chế biến Cầu đỏ Ninh | END=xã Lộc Hưng | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0107-04 | SEC=agricultural | TT=107 | REL=main | PRICES=105,84 | ROAD=Đường kè suối Cầu Cầu Mua Lộc 108Những con đường chưa đặt | START=mua thôn Nhà ông Thái 3 tên trong khu quy | END=Năng hoạch tại thị | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0109-03 | SEC=agricultural | TT=109 | REL=main | PRICES=150,120 | ROAD=trấn Lộc Ninh (cũ) đã được đường ≥ 3,5m Những con đường chưa đặt trấn Lộc Ninh (cũ) đã được đường ≥ 3,5m | START=đầu tư nhựa có độ tên trong khu quy đầu tư bê tông có độ | END=rộng mặt hoạch tại thị rộng mặt | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0110-04 | SEC=agricultural | TT=110 | REL=main | PRICES=150,120 | ROAD=Những con đường chưa đặt trấn Lộc Ninh (cũ) chưa được đất (hoặc rải sỏi) có độ rộng | START=tên trong khu quy đầu tư bê tông vẫn mặt đường ≥ 3,5m | END=hoạch tại thị còn đường | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0111-04 | SEC=agricultural | TT=111 | REL=main | PRICES=150,120 | ROAD=Những con đường chưa đặt trấn Lộc Ninh (cũ) có độ rộng biệt bê tông hoặc đường đất | START=tên trong khu quy mặt đường < 3,5m | END=hoạch tại thị không phân | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0112-02 | SEC=agricultural | TT=112 | REL=main | PRICES=60,48,38,38 | ROAD=Các tuyến đường giao thông theo bản đồ địa chính từ 3,5m | START=nông thôn có bề trở lên | END=rộng đường | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0070-05 | SEC=agricultural | TT=70 | REL=main | PRICES=60,48,38,38 | ROAD=113Các tuyến đường còn lại Xã Lộc Thành Tên đường giao TT thông | START=Đoạn đường | END=Giá đất Giá trồng trồng cây lâu hằng | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0001-07 | SEC=agricultural | TT=1 | REL=main | PRICES=134,108,44 | ROAD=Giáp xã Bình Đường Quốc lộ 13 (cũ) Lê) | START=ranh thị Long Ngã tư Đồng (Cầu Cần Tâm | END=năm 168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0002-07 | SEC=agricultural | TT=2 | REL=main | PRICES=134,108,44 | ROAD=Ngã Đường ĐT 754 Tâm | START=tư Đồng Cầu số 1 | END=168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0003-07 | SEC=agricultural | TT=3 | REL=main | PRICES=134,108,44 | ROAD=Đường ĐT 754 Cầu | START=Giáp đường số 1 nhựa khu cư Phước | END=tái định 168 Hòa | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0004-07 | SEC=agricultural | TT=4 | REL=main | PRICES=134,108,44 | ROAD=Giáp nhựa Đường ĐT 754 định Phước | START=đường khu tái Giáp ranh cư Campuchia Hòa | END=168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0005-07 | SEC=agricultural | TT=5 | REL=main | PRICES=134,108,44 | ROAD=Ngã Đường ĐT 754 Khu Thiết | START=ba cổng Giáp ranh di tích Tà Tây Ninh | END=tỉnh 168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0006-07 | SEC=agricultural | TT=6 | REL=main | PRICES=134,108,44 | ROAD=Thuộc Đường Quốc lộ 14C xã Lộc (đường Xuyên Á) (cũ) | START=địa bàn Thịnh | END=168 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0007-08 | SEC=agricultural | TT=7 | REL=main | PRICES=112,90,44 | ROAD=Đường Quốc lộ 14C Giáp (đường Xuyên Á) Lộc | START=Thửa đất ranh xã 17; tờ bản Thịnh (cũ) 43 | END=số 16, đồ số 140 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0008-08 | SEC=agricultural | TT=8 | REL=main | PRICES=112,90,44 | ROAD=Thửa Đường Quốc lộ 14C 16, 17; (đường Xuyên Á) đồ số | START=đất số Thửa đất tờ bản 104; tờ bản 43 16 | END=số 90, đồ số 140 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0009-08 | SEC=agricultural | TT=9 | REL=main | PRICES=112,90,44 | ROAD=Đường Quốc lộ 14C Thửa (đường Xuyên Á) 90, 104; | START=đất số Giáp ranh tờ Thiện (cũ) | END=xã Lộc 140 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0010-06 | SEC=agricultural | TT=10 | REL=main | PRICES=90,72,44 | ROAD=bản Đường liên xã Lộc Ngã Thịnh - Lộc Khánh (cũ) Tâm | START=đồ số 16 tư Đồng Giáp ranh Khánh (cũ) | END=xã Lộc 112 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0011-07 | SEC=agricultural | TT=11 | REL=main | PRICES=90,72,44 | ROAD=Ngã Đường liên xã Lộc Thành Thịnh - Lộc Thành (cũ) Thịnh | START=ba Lộc Giáp ranh - Lộc Thành | END=xã Lộc 112 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0012-08 | SEC=agricultural | TT=12 | REL=main | PRICES=90,72,44 | ROAD=Các tuyến đường đấu Giáp nối trực tiếp ra đường xã Bình Quốc lộ 13 trong phạm (cũ) vi 200m (tính từ HLLG) Lê) | START=ranh thị Long Ngã tư Đồng (Cầu Cần Tâm | END=112 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0013-08 | SEC=agricultural | TT=13 | REL=direct | PRICES=90,72,44 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0014-08 | SEC=agricultural | TT=14 | REL=main | PRICES=90,72,44 | ROAD=Các tuyến đường đấu nối trực tiếp ra đường Cầu ĐT 754 trong phạm vi 200m (tính từ HLLG) | START=Giáp đường số 1 nhựa khu cư Phước | END=tái định 112 Hòa | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0015-08 | SEC=agricultural | TT=15 | REL=main | PRICES=90,72,44 | ROAD=Các tuyến đường đấu Giáp nối trực tiếp ra đường nhựa ĐT 754 trong phạm vi định 200m (tính từ HLLG) Phước | START=đường khu tái Giáp ranh cư quốc Campuchia Hòa | END=Vương 112 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0016-08 | SEC=agricultural | TT=16 | REL=main | PRICES=90,72,44 | ROAD=Các tuyến đường đấu Ngã nối trực tiếp ra đường Khu ĐT 754 trong phạm vi Thiết 200m (tính từ HLLG) | START=ba cổng Giáp ranh di tích Tà Tây Ninh | END=tỉnh 112 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0017-07 | SEC=agricultural | TT=17 | REL=main | PRICES=84,67,44 | ROAD=Đường Đường liên xã Lộc lộ 14C Thành - Lộc Hưng (đường Á) | START=Quốc Thửa đất 151; tờ bản Xuyên 34 | END=số 45, đồ số 105 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0018-07 | SEC=agricultural | TT=18 | REL=main | PRICES=84,67,44 | ROAD=Thửa Đường liên xã Lộc 45, 151; Thành - Lộc Hưng bản | START=đất số Ngã ba cây tờ Lộc Thành đồ số 34 | END=xăng 105 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0019-07 | SEC=agricultural | TT=19 | REL=main | PRICES=84,67,44 | ROAD=Ngã Đường liên xã Lộc xăng Thành - Lộc Hưng Thành | START=ba cây Giáp ranh Lộc Hưng | END=xã Lộc 105 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0020-07 | SEC=agricultural | TT=20 | REL=main | PRICES=84,67,44 | ROAD=Ngã Đường liên xã Lộc xăng Thành - Lộc Thiện (cũ) Thành | START=ba cây Giáp ranh Lộc Thiện (cũ) | END=xã Lộc 105 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0021-07 | SEC=agricultural | TT=21 | REL=main | PRICES=84,67,44 | ROAD=Đường liên xã Lộc Ngã Thành - Lộc Thái (cũ) Bình | START=ba Lộc Giáp ranh Thái (cũ) | END=xã Lộc 105 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0022-07 | SEC=agricultural | TT=22 | REL=main | PRICES=84,67,44 | ROAD=Đường qua trung tâm Nhà xã Lộc Thành ấp Tà Nhà 23Đường liên ấp ấp KLiêu 24Đường liên ấp Ngã ông | START=văn hóa Nhà văn hóa Tê 1 Kliêu văn hóa Ngã ba nhà Lâm Kh Lao ba nhà Trại heo Huy Lâm Kh (Lộc Ninh | END=ấp 105 ông 105 Anh 60 5) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0029-06 | SEC=agricultural | TT=29 | REL=main | PRICES=48,38,38 | ROAD=Lao Nhà 25Đường liên ấp ấp Tà Ngã 26Đường liên ấp ông Kỳ Xưởng 27Đường liên ấp Lộc Đập 28Đường liên ấp Tà Tê 2 Tê 2 Đường liên ấp (đường Cổng cổng chào ấp Tân Tân Bình 1) | START=văn hóa Đập nước Tê 1 ba nhà Thửa đất Mã Hữu 65 tờ bản 37 Giáp đường đũa ấp Tà Tê Hà Tê 2 Đường Quốc nước Tà 14C (đường Xuyên Á) Đội 4 nông chào ấp trường cao Bình 1 Lộc Ninh | END=Tà Tê 60 số 63, đồ số 60 liên 1 - Tà 60 lộ 60 su 60 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0030-06 | SEC=agricultural | TT=30 | REL=main | PRICES=48,38,38 | ROAD=Thửa Đường nhựa Tân Bình tờ bản | START=số 05, Thửa số 24, đồ số | END=tờ 60 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0001-08 | SEC=agricultural | TT=1 | REL=main | PRICES= | ROAD=10 | START=bản đồ số | END=10 | FLAGS=PRICE_MISSING,AGRICULTURAL_PRICE_COLUMN_MISSING,DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0031-05 | SEC=agricultural | TT=31 | REL=main | PRICES=48,38,38 | ROAD=Các tuyến đường giao thông đường theo bản đồ địa chính | START=nông thôn có bề rộng từ 3,5m trở lên | END=60 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0071-05 | SEC=agricultural | TT=71 | REL=main | PRICES=48,38,38 | ROAD=32Các tuyến đường còn lại Xã Lộc Hưng | START=Đoạn đường | END=60 Giá đất trồng cây lâu | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0001-09 | SEC=agricultural | TT=1 | REL=main | PRICES=90,72,44 | ROAD=Đường liên xã Lộc Điền - Lộc Khánh (cũ) | START=Giáp ranh xã Lộc Điền - xã Cầu Sóc Lộc Khánh (cũ) | END=năm Lớn 112 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0002-08 | SEC=agricultural | TT=2 | REL=main | PRICES=90,72,44 | ROAD=Đường liên xã Lộc Điền - Lộc Khánh (cũ) | START=Hết ranh Cầu Sóc Lớn Trường giáo Tuổi | END=đất mẫu 112 Thơ | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0003-08 | SEC=agricultural | TT=3 | REL=main | PRICES=90,72,44 | ROAD=Đường liên xã Lộc Khánh - Lộc Thịnh (cũ) | START=Hết ranh Giáp ranh Trường Trường mẫu và Trung giáo Tuổi Thơ sở Lộc | END=đất Tiểu học 112 học cơ Khánh | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0004-08 | SEC=agricultural | TT=4 | REL=main | PRICES=90,72,44 | ROAD=Đường liên xã Lộc Khánh - Lộc Thịnh (cũ) | START=Giáp ranh trường Tiểu Giúp học và Trung Thịnh học cơ sở Lộc Khánh | END=ranh xã Lộc 112 (cũ) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0005-08 | SEC=agricultural | TT=5 | REL=main | PRICES=90,72,44 | ROAD=Đường liên xã Lộc Khánh - Lộc Thái (cũ) | START=Giáp ranh xã Ngã ba Lộc Khánh - nhân xã Lộc Thái Khánh (cũ) | END=ỦY Ban dân xã Lộc 112 (cũ) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0006-08 | SEC=agricultural | TT=6 | REL=main | PRICES=90,72,44 | ROAD=Đường Lộc Khánh đi xã An Khương, thị xã Bình Long (cũ) | START=Ngã ba ấp Sóc Lớn - Ba Cầu Ba Ven | END=Ven 112 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0007-09 | SEC=agricultural | TT=7 | REL=main | PRICES=90,72,44 | ROAD=Đường Lộc Khánh đi xã An Khương, thị xã Bình Long (cũ) | START=Giáp Cầu Ba Ven Khương, Bình | END=ranh xã An thị xã 112 Long (cũ) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0008-09 | SEC=agricultural | TT=8 | REL=main | PRICES=90,72,44 | ROAD=Đường liên xã Lộc Thái - Lộc Điền (cũ) | START=Giáp ranh xã Lộc Thái - xã Cầu Ông Lộc Điền | END=Đô 112 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0009-09 | SEC=agricultural | TT=9 | REL=main | PRICES=90,72,44 | ROAD=Đường liên xã Lộc Thái - Lộc Điền (cũ) | START=Ngã ba Cầu Ông Đô tiểu học 8) | END=Trường A (Đi ấp 112 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0010-07 | SEC=agricultural | TT=10 | REL=main | PRICES=90,72,44 | ROAD=Đường liên xã Lộc Thái - Lộc Điền (cũ) | START=Nhà máy hạt Nhà thờ điều Lộc Thái Điền | END=Lộc 112 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0011-08 | SEC=agricultural | TT=11 | REL=main | PRICES=90,72,44 | ROAD=Đường liên xã Lộc Điền - Lộc Thuận (cũ) | START=Ngã ba nghĩa Giáp địa ấp 2 Lộc Thuận Điền | END=ranh xã Lộc 112 (cũ) | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0012-09 | SEC=agricultural | TT=12 | REL=main | PRICES=90,72,44 | ROAD=Đường liên xã Lộc Điền - Lộc Quang (cũ) | START=Giáp Trường Giáp tiểu học A su | END=ranh lô cao 112 | FLAGS=DUPLICATE_TT_IN_SEGMENT
ID=NQ28-095-S04-TT0013-09 | SEC=agricultural | TT=13 | REL=main | PRICES=90,72,44 | ROAD=Đường liên xã Lộc Điền - Lộc Quang (cũ) | START=Giáp ranh lô Giáp cao su Quang | END=xã Lộc 112 (cũ) | FLAGS=DUPLICATE_TT_IN_SEGMENT
